# GrantSpotter — every value the shipped seed corpus has ever carried, by digest.
#
# One line per (program, field, exact bytes):
#   <sha256>\t<programId>\t<path>\t<first date the corpus carried these bytes>
#
# A CONSTRAINT HAS TWO PATHS, because it is two things. `constraints[<id>].rawText` is the
# sentence a record DISPLAYS, one line per constraint, and a correction may rewrite it.
# `constraints.rules` is the id, hardness, fallback rank and spec of every constraint on the
# record — what decides who is eligible — and it is witnessed here only so a difference can be
# REPORTED to the operator. Nothing ever rewrites it.
#
# This file is what lets a shipped data correction reach a deployment that was seeded before
# the correction existed WITHOUT overwriting anything a human changed: a field is rewritten
# only when the value it holds today hashes to a line below, which proves the bytes are ours.
# It records digests, never text — restating the sentences we are correcting would ship them
# twice. See packages/server/src/seed/shippedValues.ts and corrections.ts.
#
# GENERATED. Re-run `npm run seed:shipped-values` after ANY edit to data/seed/*.json; the file
# is a union and never forgets a digest. shippedValues.test.ts fails if you forget.
3bd52c5f528dc7a9188a9a9880490c66967060aa3b386e9260fa32a002d2a5bb	ardc-grants	aiPolicy.quote	2026-08-04
7ecd53d4d279edb3c7f93093583826f558491bd7293988199e3a202e578c76a9	ardc-grants	amount.amountRaw	2026-08-04
fcf29aecbd20dcf7eb10ae120ab02f93014426533a2c125271c1e4ebe395abda	ardc-grants	amount.amountRaw	2026-08-13
d6cde90bd4de8380fbde7b24a630d7d390a02520982c878acff2372097257c50	ardc-grants	amount.awardCountRaw	2026-08-04
1c56fb2ae6a4909ab771dac5c4abee5f56f76a30590a1d09ac04c23eb67a46d9	ardc-grants	constraints.rules	2026-08-04
8bf4517be51f1bfa483b743807160557c95f83114a7f56fc66dfeab9be4f6aa2	ardc-grants	constraints.rules	2026-08-14
a42eccd4f4e2124df335bd461fba9105bd399464e60b7150c70c914deee2806c	ardc-grants	constraints.rules	2026-08-14
79434cb1a8a56bf4b8be7940dbd9221333840c9cbd8371c5487dfac64779d848	ardc-grants	constraints[ardc-entity].rawText	2026-08-04
ee8efe0334ba04e75aba3253f7bf33ed6ffe1cd526d9269f279e1fe656ccbbd5	ardc-grants	constraints[ardc-entity].rawText	2026-08-14
33d9b7d7a3b656b192715a7db0cc3bdbeabf0de5e3077ffaa4f9c5d20fdf350e	ardc-grants	constraints[ardc-fiscal-sponsor].rawText	2026-08-14
a57e614051af8ab3755e0508536505a313562e05321721896f6f27b26c8a475d	ardc-grants	constraints[ardc-open-access].rawText	2026-08-04
cf226090eebafab4bed87a542cad6a6312e63e8e0590c23e8dba858328ace735	ardc-grants	deadline.note	2026-08-04
d70c788fc8d1eed7d83c0ea4015b267d22e5c079fe6acbcdad4c32bc384f63df	ardc-grants	fundingRestrictions	2026-08-04
e1c8b8c25e9e75afad45ba023b91debb31e89517e7917b46815d175091412f85	ardc-grants	rawOtherText	2026-08-04
a966a51dc9f0b8ebe66c4d354c47c54a9d87a50f125ccc07b5ca84c57404675e	ardc-grants	rawOtherText	2026-08-13
e6bc1d67c4e535bc214b05aa13817001bc32c8aaf40a8ae9d2fb73cedc04dc23	ardc-grants	rawOtherText	2026-08-13
8fc9aa5f811617e91183c7a24d9d5d94bd03011690b03fc8bbbfa714b1a4f58c	ardc-grants	summary	2026-08-04
47117491f428a49c0cdb38d1b1ae40a02ce21eb2c1351f12705951b39209dfd5	ardc-grants	summary	2026-08-13
bbe1ff4a4138edac16cf2f4a66c90733dd5c84507d002e6d3e3ea117b423d59e	ariss-iss-contact	amount.amountRaw	2026-08-04
a4d74dff0be5e55098e1be2a21bddfb2278afdc7afdd0fa3c61633361c33111b	ariss-iss-contact	amount.awardCountRaw	2026-08-04
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	ariss-iss-contact	amount.awardCountRaw	2026-08-13
d1dd81fc77fe98c0b4fd7aca59e75714af1d09e2d2d6c302e3866d00df6ea94b	ariss-iss-contact	constraints.rules	2026-08-04
0d61badcab300d6e359dc8101662e692eea31a3603b9fcc145cde55c60df14d8	ariss-iss-contact	constraints.rules	2026-08-14
11c6af74be03b8b781cde6816a6c439a13993107fcf32e6f36f3820336e388d0	ariss-iss-contact	constraints[ariss-education-plan].rawText	2026-08-04
ed90e141df8030a2723f6904bbf6a9c0317a26b0747e818126656bc12122619c	ariss-iss-contact	constraints[ariss-education-topics].rawText	2026-08-14
1c4b9c21711d19a1e1787dece8c0576b8002d5fb888daf5d49dd0f8b6b2dab09	ariss-iss-contact	constraints[ariss-entity].rawText	2026-08-04
77ed9776f17845206272ed2b1e58c228de9beabf2a295b91553c3418a67c6344	ariss-iss-contact	constraints[ariss-flexibility].rawText	2026-08-04
933899311dc406154c4d1e6050fb64d676f6b316a2d55645b25b2d724fedc9d9	ariss-iss-contact	constraints[ariss-window].rawText	2026-08-04
ca7b14cb115643d8e2e04477db56ff40b5623b97739b752d854e654984aed15e	ariss-iss-contact	deadline.note	2026-08-04
4559f6e819cb29b872f15c9037aecf5fe40dc400cd196cc9c4c20676535f1775	ariss-iss-contact	fundingRestrictions	2026-08-04
d72bc958f5a592c39e6600c639d85e0a4f5a8aae7a656d1c3f7acfc368f85a40	ariss-iss-contact	rawOtherText	2026-08-04
0aabc27a4d61f4aadeee490077d8a2a631674106529d898edfeea9cb11fe957f	ariss-iss-contact	rawOtherText	2026-08-13
7298abed33f92149645262e8deeea004e77a4bfbb12e548765a9ec0796c9ddfd	ariss-iss-contact	summary	2026-08-04
2893fc74f7d77940dd650ec78c83df3d2fbee469d4125b8bc06a8cf6d6c68f8d	arrl-amateur-radio-grants	amount.amountRaw	2026-08-04
84666272f032dd4589f80bb5b26f6d2c3ab7790e809996679ec30ac352d757f5	arrl-amateur-radio-grants	amount.amountRaw	2026-08-13
16e318eab19b9df01f8deb7fc1c782c20a46a7c1eca452e860fe976fe02c67cf	arrl-amateur-radio-grants	amount.awardCountRaw	2026-08-04
049f1c0ad018b482f1b4643b0ab5df0bb1d777d0f4370f0a28f089d6afdc5e59	arrl-amateur-radio-grants	constraints.rules	2026-08-04
bcc0df4082c8db2ba5aac7f108e55da9d3404f2b6d1c60dad3f0dcf619a14ae1	arrl-amateur-radio-grants	constraints.rules	2026-08-14
4c285bd383f4147be1b5a4023634e22c25826407a86c573c10d9334d39a31293	arrl-amateur-radio-grants	constraints[arrl-arg-cofund].rawText	2026-08-04
12a35a9bb41952d7143f8ac68831741efc77bbb2124dfa7ebc9b8123d27900e9	arrl-amateur-radio-grants	constraints[arrl-arg-local-support].rawText	2026-08-14
a4ac289bb0e669172462c0dffa96af3a9f9e24f2ff941abe07c5efda9bdb5e32	arrl-amateur-radio-grants	constraints[arrl-arg-org-only].rawText	2026-08-04
203c1561d97dfa60ff9e8a26b6451e571a6942278832013f157752ccd80ea410	arrl-amateur-radio-grants	constraints[arrl-arg-sustainability].rawText	2026-08-14
23250b8a05eab48ea0eef3c1a43f2841fbac807543cb4962880724dc09c62724	arrl-amateur-radio-grants	constraints[arrl-arg-us-only].rawText	2026-08-14
176ff6384740c9b65c87cfe22b996769e3392a32d6c32a88752ed4178dcd4cc6	arrl-amateur-radio-grants	constraints[arrl-arg-youth].rawText	2026-08-14
b796d13f7081084a638d300475563b4ec27c970e9da6097903d46836579d9140	arrl-amateur-radio-grants	deadline.note	2026-08-04
fee79d06fc1f595f937e7f2e13a253b3e67c9de0aeb8d2e5e9625b639cbfdf3a	arrl-amateur-radio-grants	fundingRestrictions	2026-08-04
e2172f4dbd16644d4b9a9f10aa9c6d34ee221ad4f80d0bf280099a55fe402852	arrl-amateur-radio-grants	rawOtherText	2026-08-04
64b53d8ad7c73545ffa3306295ca89663e8782b32950e4d019a1e5302fc5d8e2	arrl-amateur-radio-grants	rawOtherText	2026-08-13
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	arrl-amateur-radio-grants	rawOtherText	2026-08-13
a63cb499bfc85070475906e692740d260aeea68452e309eef177c6be6851696d	arrl-amateur-radio-grants	summary	2026-08-04
5474e400b08943baf0638e2a108bc78f066a471bbc69ce65cce3879d3b04c664	arrl-amateur-radio-grants	summary	2026-08-13
c6cc49cc9c4ade606f595225e4c3f14bd19a98084a0078b7a4bb92320039c054	arrl-cari-not-a-funding-program	amount.amountRaw	2026-08-04
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	arrl-cari-not-a-funding-program	amount.amountRaw	2026-08-13
903ea500e7ccf842c1312b6c2f964e3e98ff146456cecec717e9a0e122bf735f	arrl-cari-not-a-funding-program	amount.awardCountRaw	2026-08-04
4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	arrl-cari-not-a-funding-program	constraints.rules	2026-08-04
cc4ae7ee07066fe3a0698ade20577c1719c8acd9e0517c04888314311838b638	arrl-cari-not-a-funding-program	deadline.note	2026-08-04
4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	arrl-cari-not-a-funding-program	fundingRestrictions	2026-08-04
9bca711a5f88e34241e78984b605b45716948c624c65ee73adc55c6c348e3d10	arrl-cari-not-a-funding-program	rawOtherText	2026-08-04
0cd858ec4678fe971d1b2ea07a781283d9b5e8b6d81a1fe3c86e0de65229be1a	arrl-cari-not-a-funding-program	rawOtherText	2026-08-13
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	arrl-cari-not-a-funding-program	rawOtherText	2026-08-13
f30e7cf83b7f1693546ca0350e07b983ddfc4741d413dd9042eaded808da1df1	arrl-cari-not-a-funding-program	summary	2026-08-04
2a836fb0444cd07cecb3c20a62f62096beb1f67b32ba2885420466134243c527	arrl-cari-not-a-funding-program	summary	2026-08-13
3bdc265ec82d37abef16f5ea22fb286778970546d19760880e5aa055c38e7c3b	arrl-cat-irarc-memorial-joseph-p-rubino-wa4mmd-scholarship	amount.amountRaw	2026-08-04
0ad97fc86d4be073e7a9dc27b28553cf3b5a065baf15b1cb56658ffe4e0987e3	arrl-cat-irarc-memorial-joseph-p-rubino-wa4mmd-scholarship	amount.awardCountRaw	2026-08-04
6515cdf710729f2aec17d32b1d4637281e044df1bbb352702d6877631544335b	arrl-cat-irarc-memorial-joseph-p-rubino-wa4mmd-scholarship	constraints.rules	2026-08-04
a16108e3d9eda5d2638cf5458477b514f450836bc94c1072504ba084e57c8771	arrl-cat-irarc-memorial-joseph-p-rubino-wa4mmd-scholarship	constraints.rules	2026-08-12
cd30f0352405faea6a1177bfd2ac1d3698b67e13428c26a08468c622c9a3525e	arrl-cat-irarc-memorial-joseph-p-rubino-wa4mmd-scholarship	constraints.rules	2026-08-12
10a7e9cd3785fdb9d07145f7471e7c05f7cdfa5ddb48c9cabb53958e0852c9b9	arrl-cat-irarc-memorial-joseph-p-rubino-wa4mmd-scholarship	constraints[field_of_study-0-836c8db7].rawText	2026-08-04
5aa817906eee09be0f9ee3889d930c2ad89d01589a9fc309bcfd5cb887fc7374	arrl-cat-irarc-memorial-joseph-p-rubino-wa4mmd-scholarship	constraints[geography-0-6e3d8d0d].rawText	2026-08-04
7ca4a02daf2f611294916df368e02e22238829541315fabdd5fe11bf6e53f845	arrl-cat-irarc-memorial-joseph-p-rubino-wa4mmd-scholarship	constraints[gpa-0-9b9d6fa8].rawText	2026-08-04
5fbd7699270c356e4ddbaefd54ab71f41adec0f75531aaa10a82c00ed4d615b8	arrl-cat-irarc-memorial-joseph-p-rubino-wa4mmd-scholarship	constraints[institution-0-43000ea5].rawText	2026-08-04
10a7e9cd3785fdb9d07145f7471e7c05f7cdfa5ddb48c9cabb53958e0852c9b9	arrl-cat-irarc-memorial-joseph-p-rubino-wa4mmd-scholarship	constraints[institution-1-e4c95331].rawText	2026-08-04
1eb28e3bc3dd3956ef2e20bef763eed25ea00775d42a12bb1b6d59795d492e16	arrl-cat-irarc-memorial-joseph-p-rubino-wa4mmd-scholarship	constraints[license-0-f54e7a61].rawText	2026-08-04
7ca4a02daf2f611294916df368e02e22238829541315fabdd5fe11bf6e53f845	arrl-cat-irarc-memorial-joseph-p-rubino-wa4mmd-scholarship	constraints[other-0-7605acd4].rawText	2026-08-04
0be5bdac8c035eb553a62df2baa03a45d65803f8477acafe7e29ee75cb01b8d5	arrl-cat-irarc-memorial-joseph-p-rubino-wa4mmd-scholarship	deadline.note	2026-08-04
4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	arrl-cat-irarc-memorial-joseph-p-rubino-wa4mmd-scholarship	fundingRestrictions	2026-08-04
7ca4a02daf2f611294916df368e02e22238829541315fabdd5fe11bf6e53f845	arrl-cat-irarc-memorial-joseph-p-rubino-wa4mmd-scholarship	rawOtherText	2026-08-04
3b3c18bf6fefd59f4e2d92f9cb6b127c815700e5cde87a2e8b0d4ae2f62044ef	arrl-cat-irarc-memorial-joseph-p-rubino-wa4mmd-scholarship	summary	2026-08-04
50e5c930578954e631f9c75bfe0ef0b7d0f0b5c27638d20ec1049649881f0acc	arrl-cat-the-10-10-international-scholarships	amount.amountRaw	2026-08-04
926f52d1c1e19c0c58a7d39bf234a0d239352f5acfa26c73989d9c3845614999	arrl-cat-the-10-10-international-scholarships	amount.awardCountRaw	2026-08-04
c2b820a73fe67224a54b8342f5447e0fd3605fe86737c191baa6ed4347157cc5	arrl-cat-the-10-10-international-scholarships	constraints.rules	2026-08-04
a6e17e431efbbf6816390df6db9fd3e98e53938d9fc90d16475375e2059f175b	arrl-cat-the-10-10-international-scholarships	constraints[citizenship-0-ea5c5313].rawText	2026-08-04
3fdc3997f0760e22b521c74f81341307d4aeb4ba47ccae2240c547e039a5cddb	arrl-cat-the-10-10-international-scholarships	constraints[field_of_study-0-12e8fd2f].rawText	2026-08-04
2b505597daa736f13c2910c260e8deb1af3b20ffe375eb5e01a003e92f541db9	arrl-cat-the-10-10-international-scholarships	constraints[geography-0-49b1c5ff].rawText	2026-08-04
3b33e25e1761ffe3809147c39a1137a6403152921365b943f59cb57f0dc40b4a	arrl-cat-the-10-10-international-scholarships	constraints[institution-0-739c2969].rawText	2026-08-04
bd710e603cac2cea85b71b3a837eb14bdca055891fbdcea05162ed5fc9dc43ae	arrl-cat-the-10-10-international-scholarships	constraints[license-0-84b6ac43].rawText	2026-08-04
0be5bdac8c035eb553a62df2baa03a45d65803f8477acafe7e29ee75cb01b8d5	arrl-cat-the-10-10-international-scholarships	deadline.note	2026-08-04
4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	arrl-cat-the-10-10-international-scholarships	fundingRestrictions	2026-08-04
c891afdc87b7b43cd49ec644ff71b4d2c590e6c00d5f855dc04a6b575cff215c	arrl-cat-the-10-10-international-scholarships	rawOtherText	2026-08-04
b00994708f885d11879a68ad0bd09c92d113e93c18b1ee4cc2f0bb46949dae1e	arrl-cat-the-10-10-international-scholarships	summary	2026-08-04
5101c9638b2d2781151db487a22ab4407af938151d891f67c126136f30a0aae9	arrl-cat-the-alan-g-thorpe-k1tmw-memorial-scholarship	amount.amountRaw	2026-08-04
2872705f1ed8dcbb15a5eabc92af579995868ed3ba23689f8fe190fa6838262c	arrl-cat-the-alan-g-thorpe-k1tmw-memorial-scholarship	amount.awardCountRaw	2026-08-04
11b6b4460f1c8d63ce7ec0a3d781672cb09cecf2cbe1d3ed4f4772c03f94fac0	arrl-cat-the-alan-g-thorpe-k1tmw-memorial-scholarship	constraints.rules	2026-08-04
46433091bb6f6a87bceefabffe09711a4e6185d3b666a8549220f48dfab78c8e	arrl-cat-the-alan-g-thorpe-k1tmw-memorial-scholarship	constraints.rules	2026-08-12
9a9961159dfa4db229cc09e09f98281c8d5e52717ecbfb7429fe48b2d9525e5b	arrl-cat-the-alan-g-thorpe-k1tmw-memorial-scholarship	constraints.rules	2026-08-12
2b505597daa736f13c2910c260e8deb1af3b20ffe375eb5e01a003e92f541db9	arrl-cat-the-alan-g-thorpe-k1tmw-memorial-scholarship	constraints[field_of_study-0-f9cdf631].rawText	2026-08-04
badc83342575f9b7988d6cf340652afc83d8171b38784add83a99a92a135d69a	arrl-cat-the-alan-g-thorpe-k1tmw-memorial-scholarship	constraints[geography-0-a48ed0f9].rawText	2026-08-04
ce6c8b46c50d56b31906e8be325f29a79f945afdf327a8fa3f04b065c9e6c570	arrl-cat-the-alan-g-thorpe-k1tmw-memorial-scholarship	constraints[institution-0-794e5973].rawText	2026-08-04
98b93229d6a25caf90288f69c61c34e144a63c01a28432c11c8631e68338fed1	arrl-cat-the-alan-g-thorpe-k1tmw-memorial-scholarship	constraints[license-0-4f9308c1].rawText	2026-08-04
0be5bdac8c035eb553a62df2baa03a45d65803f8477acafe7e29ee75cb01b8d5	arrl-cat-the-alan-g-thorpe-k1tmw-memorial-scholarship	deadline.note	2026-08-04
4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	arrl-cat-the-alan-g-thorpe-k1tmw-memorial-scholarship	fundingRestrictions	2026-08-04
2f1256574cb57e5925202d263bf0b99ef8f25ee982306ad70fe7c83178d41ec3	arrl-cat-the-alan-g-thorpe-k1tmw-memorial-scholarship	rawOtherText	2026-08-04
79da30fd94b0b352b14a3f7992285bf8244372a1cd71b12ff2b9660dbcdc532a	arrl-cat-the-alan-g-thorpe-k1tmw-memorial-scholarship	summary	2026-08-04
9268d0f3ef03795caf9a49883e4557382c23b99292886f428e0c8742eaa2929c	arrl-cat-the-alfred-e-friend-jr-w4cf-memorial-scholarship	amount.amountRaw	2026-08-04
2872705f1ed8dcbb15a5eabc92af579995868ed3ba23689f8fe190fa6838262c	arrl-cat-the-alfred-e-friend-jr-w4cf-memorial-scholarship	amount.awardCountRaw	2026-08-04
8d6b9b655488ad54756cc135f09bac5977c77403bfe30b267950fdd8fc61155d	arrl-cat-the-alfred-e-friend-jr-w4cf-memorial-scholarship	constraints.rules	2026-08-04
e9064e6d077d3cfb42bdf86fbae734a9d671f8692265bd50ceede7f919579f6a	arrl-cat-the-alfred-e-friend-jr-w4cf-memorial-scholarship	constraints.rules	2026-08-12
729bb48d0f86a9e240a9839bf8c50f62f7ed973338514432666cf53c5d30c9ca	arrl-cat-the-alfred-e-friend-jr-w4cf-memorial-scholarship	constraints[field_of_study-0-46d80bfc].rawText	2026-08-04
2b505597daa736f13c2910c260e8deb1af3b20ffe375eb5e01a003e92f541db9	arrl-cat-the-alfred-e-friend-jr-w4cf-memorial-scholarship	constraints[geography-0-49b1c5ff].rawText	2026-08-04
1eb28e3bc3dd3956ef2e20bef763eed25ea00775d42a12bb1b6d59795d492e16	arrl-cat-the-alfred-e-friend-jr-w4cf-memorial-scholarship	constraints[license-0-f54e7a61].rawText	2026-08-04
0be5bdac8c035eb553a62df2baa03a45d65803f8477acafe7e29ee75cb01b8d5	arrl-cat-the-alfred-e-friend-jr-w4cf-memorial-scholarship	deadline.note	2026-08-04
4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	arrl-cat-the-alfred-e-friend-jr-w4cf-memorial-scholarship	fundingRestrictions	2026-08-04
431384401c322c47a5b5602c438bbf6e9edde7bcce6b458a57c47639ad355666	arrl-cat-the-alfred-e-friend-jr-w4cf-memorial-scholarship	rawOtherText	2026-08-04
aa727d64936a996092d2ed6aec3451cf577b1ec3527278792312c9a4882f3abf	arrl-cat-the-alfred-e-friend-jr-w4cf-memorial-scholarship	summary	2026-08-04
15aebe143a3514d046ba2ba2236f53f3c0599dcc3a9a77ca2d312cad6e661831	arrl-cat-the-allen-and-bertha-watson-memorial-scholarship	amount.amountRaw	2026-08-04
2872705f1ed8dcbb15a5eabc92af579995868ed3ba23689f8fe190fa6838262c	arrl-cat-the-allen-and-bertha-watson-memorial-scholarship	amount.awardCountRaw	2026-08-04
58064b9e25f0eef949af621edfc2af27f2a81da4b40bf388d2dffee2937baa2f	arrl-cat-the-allen-and-bertha-watson-memorial-scholarship	constraints.rules	2026-08-04
329d7edbfc98bc14548c5fd96605324b271b00b51c509f287d21188055145236	arrl-cat-the-allen-and-bertha-watson-memorial-scholarship	constraints.rules	2026-08-12
7aa2fe4b1ffc526d19176cefae394a95ef70ea3428c334949180e8c575b3260b	arrl-cat-the-allen-and-bertha-watson-memorial-scholarship	constraints.rules	2026-08-12
b27715d8ed7ca46c060477b471ed5a50084c87206631872f1c5a0cba2cdd7a89	arrl-cat-the-allen-and-bertha-watson-memorial-scholarship	constraints[field_of_study-0-ef434bb7].rawText	2026-08-04
8370fb1a1e029563221d5b3f53b8f58170d703117bad10f34f134a5e2172c3e2	arrl-cat-the-allen-and-bertha-watson-memorial-scholarship	constraints[geography-0-03e9fe53].rawText	2026-08-04
8370fb1a1e029563221d5b3f53b8f58170d703117bad10f34f134a5e2172c3e2	arrl-cat-the-allen-and-bertha-watson-memorial-scholarship	constraints[geography-1-03e9fe53].rawText	2026-08-12
2b505597daa736f13c2910c260e8deb1af3b20ffe375eb5e01a003e92f541db9	arrl-cat-the-allen-and-bertha-watson-memorial-scholarship	constraints[institution-0-61e9ac5b].rawText	2026-08-04
98b93229d6a25caf90288f69c61c34e144a63c01a28432c11c8631e68338fed1	arrl-cat-the-allen-and-bertha-watson-memorial-scholarship	constraints[license-0-4f9308c1].rawText	2026-08-04
0be5bdac8c035eb553a62df2baa03a45d65803f8477acafe7e29ee75cb01b8d5	arrl-cat-the-allen-and-bertha-watson-memorial-scholarship	deadline.note	2026-08-04
4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	arrl-cat-the-allen-and-bertha-watson-memorial-scholarship	fundingRestrictions	2026-08-04
32542d244b963c9c09a7067813e42dba82cac826c399059f8fff6d11643a96c1	arrl-cat-the-allen-and-bertha-watson-memorial-scholarship	rawOtherText	2026-08-04
7298c168c95f0da784823ea422d5d176c67643ac9d9e7c32c1e98718d4e2aab7	arrl-cat-the-allen-and-bertha-watson-memorial-scholarship	summary	2026-08-04
ea968a44cefd80f57b067523800fb8b62db1c57b5974127d7ee7a109273ab3c0	arrl-cat-the-amateur-radio-digital-communications-ardc-scholarships	amount.amountRaw	2026-08-04
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	arrl-cat-the-amateur-radio-digital-communications-ardc-scholarships	amount.awardCountRaw	2026-08-04
6a527e99da198868bee31bc01c0dcb5c75bd9c5ef626c9066b7340eb3373c4b9	arrl-cat-the-amateur-radio-digital-communications-ardc-scholarships	constraints.rules	2026-08-04
653682a27025adcc9572dab9c4f0089ee8e91c6595187a28e76a0fbbc855b95e	arrl-cat-the-amateur-radio-digital-communications-ardc-scholarships	constraints.rules	2026-08-12
a6e17e431efbbf6816390df6db9fd3e98e53938d9fc90d16475375e2059f175b	arrl-cat-the-amateur-radio-digital-communications-ardc-scholarships	constraints[citizenship-0-ea5c5313].rawText	2026-08-04
2b505597daa736f13c2910c260e8deb1af3b20ffe375eb5e01a003e92f541db9	arrl-cat-the-amateur-radio-digital-communications-ardc-scholarships	constraints[field_of_study-0-f9cdf631].rawText	2026-08-04
2b505597daa736f13c2910c260e8deb1af3b20ffe375eb5e01a003e92f541db9	arrl-cat-the-amateur-radio-digital-communications-ardc-scholarships	constraints[geography-0-49b1c5ff].rawText	2026-08-04
36b040dd0936b63ebeda25ec6868e461422d661a44ba491d137ac620258bc346	arrl-cat-the-amateur-radio-digital-communications-ardc-scholarships	constraints[gpa-0-898f28db].rawText	2026-08-04
1bfc60cc10fdfaf1bae1a9e6a1fb6e91b244862f3da366ee5e8f13f99ede0405	arrl-cat-the-amateur-radio-digital-communications-ardc-scholarships	constraints[ham_activity-0-cf115406].rawText	2026-08-04
2b505597daa736f13c2910c260e8deb1af3b20ffe375eb5e01a003e92f541db9	arrl-cat-the-amateur-radio-digital-communications-ardc-scholarships	constraints[institution-0-61e9ac5b].rawText	2026-08-04
142a9451b3450fbbf48f86242bbb776d8855ed293fd8c53b5a749099a200d3a2	arrl-cat-the-amateur-radio-digital-communications-ardc-scholarships	constraints[license-0-8c9ef360].rawText	2026-08-04
127019f266c5b0479afb9d334b583b0fd76922a216a40eb3c4b3acc2025df99c	arrl-cat-the-amateur-radio-digital-communications-ardc-scholarships	constraints[other-0-78fdf13d].rawText	2026-08-04
f5e0fc338f6c5903085945b55731a09d6a5541e5c8c1609155985c2c7b782ca3	arrl-cat-the-amateur-radio-digital-communications-ardc-scholarships	constraints[recommendation-0-b92a4e87].rawText	2026-08-04
0be5bdac8c035eb553a62df2baa03a45d65803f8477acafe7e29ee75cb01b8d5	arrl-cat-the-amateur-radio-digital-communications-ardc-scholarships	deadline.note	2026-08-04
4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	arrl-cat-the-amateur-radio-digital-communications-ardc-scholarships	fundingRestrictions	2026-08-04
127019f266c5b0479afb9d334b583b0fd76922a216a40eb3c4b3acc2025df99c	arrl-cat-the-amateur-radio-digital-communications-ardc-scholarships	rawOtherText	2026-08-04
71443f21dcaebfcda04255de8e31f6220ad7bb7701a3aa1a98745aef1cd2eb30	arrl-cat-the-amateur-radio-digital-communications-ardc-scholarships	summary	2026-08-04
5101c9638b2d2781151db487a22ab4407af938151d891f67c126136f30a0aae9	arrl-cat-the-anthony-j-tony-medeiros-jr-w1pm-scholarship	amount.amountRaw	2026-08-04
